"일시 실행 1","시간 (s) 실행 1","전압 (mV) 실행 1","pH 실행 1"
2026/08/25 14:14:59,107.920,118.0,16.49
2026/08/25 14:14:59,107.940,117.0,16.41
2026/08/25 14:14:59,107.960,116.0,16.32
2026/08/25 14:14:59,107.980,116.0,16.32
2026/08/25 14:15:00,108.000,115.0,16.24
2026/08/25 14:15:00,108.020,115.0,16.24
2026/08/25 14:15:00,108.040,115.0,16.24
2026/08/25 14:15:00,108.060,114.0,16.16
2026/08/25 14:15:00,108.080,113.0,16.08
2026/08/25 14:15:00,108.100,112.0,16.00
2026/08/25 14:15:00,108.120,112.0,16.00
2026/08/25 14:15:00,108.140,111.0,15.92
2026/08/25 14:15:00,108.160,111.0,15.92
2026/08/25 14:15:00,108.180,112.0,16.00
2026/08/25 14:15:00,108.200,110.0,15.84
2026/08/25 14:15:00,108.220,109.0,15.76
2026/08/25 14:15:00,108.240,110.0,15.84
2026/08/25 14:15:00,108.260,109.0,15.76
2026/08/25 14:15:00,108.280,108.0,15.68
2026/08/25 14:15:00,108.300,108.0,15.68
2026/08/25 14:15:00,108.320,109.0,15.76
2026/08/25 14:15:00,108.340,108.0,15.68
2026/08/25 14:15:00,108.360,107.0,15.59
2026/08/25 14:15:00,108.380,108.0,15.68
2026/08/25 14:15:00,108.400,108.0,15.68
2026/08/25 14:15:00,108.420,107.0,15.59
2026/08/25 14:15:00,108.440,107.0,15.59
2026/08/25 14:15:00,108.460,107.0,15.59
2026/08/25 14:15:00,108.480,107.0,15.59
2026/08/25 14:15:00,108.500,107.0,15.59
2026/08/25 14:15:00,108.520,106.0,15.51
2026/08/25 14:15:00,108.540,106.0,15.51
2026/08/25 14:15:00,108.560,106.0,15.51
2026/08/25 14:15:00,108.580,107.0,15.59
2026/08/25 14:15:00,108.600,107.0,15.59
2026/08/25 14:15:00,108.620,106.0,15.51
2026/08/25 14:15:00,108.640,106.0,15.51
2026/08/25 14:15:00,108.660,105.0,15.43
2026/08/25 14:15:00,108.680,106.0,15.51
2026/08/25 14:15:00,108.700,106.0,15.51
2026/08/25 14:15:00,108.720,105.0,15.43
2026/08/25 14:15:00,108.740,105.0,15.43
2026/08/25 14:15:00,108.760,106.0,15.51
2026/08/25 14:15:00,108.780,105.0,15.43
2026/08/25 14:15:00,108.800,106.0,15.51
2026/08/25 14:15:00,108.820,106.0,15.51
2026/08/25 14:15:00,108.840,106.0,15.51
2026/08/25 14:15:00,108.860,107.0,15.59
2026/08/25 14:15:00,108.880,108.0,15.68
2026/08/25 14:15:00,108.900,108.0,15.68
2026/08/25 14:15:00,108.920,108.0,15.68
2026/08/25 14:15:00,108.940,109.0,15.76
2026/08/25 14:15:00,108.960,109.0,15.76
2026/08/25 14:15:00,108.980,109.0,15.76
2026/08/25 14:15:01,109.000,109.0,15.76
2026/08/25 14:15:01,109.020,109.0,15.76
2026/08/25 14:15:01,109.040,109.0,15.76
2026/08/25 14:15:01,109.060,109.0,15.76
2026/08/25 14:15:01,109.080,110.0,15.84
2026/08/25 14:15:01,109.100,108.0,15.68
2026/08/25 14:15:01,109.120,109.0,15.76
2026/08/25 14:15:01,109.140,108.0,15.68
2026/08/25 14:15:01,109.160,110.0,15.84
2026/08/25 14:15:01,109.180,109.0,15.76
2026/08/25 14:15:01,109.200,110.0,15.84
2026/08/25 14:15:01,109.220,110.0,15.84
2026/08/25 14:15:01,109.240,110.0,15.84
2026/08/25 14:15:01,109.260,110.0,15.84
2026/08/25 14:15:01,109.280,111.0,15.92
2026/08/25 14:15:01,109.300,111.0,15.92
2026/08/25 14:15:01,109.320,110.0,15.84
2026/08/25 14:15:01,109.340,110.0,15.84
2026/08/25 14:15:01,109.360,110.0,15.84
2026/08/25 14:15:01,109.380,110.0,15.84
2026/08/25 14:15:01,109.400,109.0,15.76
2026/08/25 14:15:01,109.420,109.0,15.76
2026/08/25 14:15:01,109.440,109.0,15.76
2026/08/25 14:15:01,109.460,108.0,15.68
2026/08/25 14:15:01,109.480,109.0,15.76
2026/08/25 14:15:01,109.500,109.0,15.76
2026/08/25 14:15:01,109.520,109.0,15.76
2026/08/25 14:15:01,109.540,109.0,15.76
2026/08/25 14:15:01,109.560,108.0,15.68
2026/08/25 14:15:01,109.580,108.0,15.68
2026/08/25 14:15:01,109.600,108.0,15.68
2026/08/25 14:15:01,109.620,108.0,15.68
2026/08/25 14:15:01,109.640,108.0,15.68
2026/08/25 14:15:01,109.660,108.0,15.68
2026/08/25 14:15:01,109.680,109.0,15.76
2026/08/25 14:15:01,109.700,109.0,15.76
2026/08/25 14:15:01,109.720,110.0,15.84
2026/08/25 14:15:01,109.740,109.0,15.76
2026/08/25 14:15:01,109.760,110.0,15.84
2026/08/25 14:15:01,109.780,109.0,15.76
2026/08/25 14:15:01,109.800,109.0,15.76
2026/08/25 14:15:01,109.820,111.0,15.92
2026/08/25 14:15:01,109.840,110.0,15.84
2026/08/25 14:15:01,109.860,110.0,15.84
2026/08/25 14:15:01,109.880,110.0,15.84
2026/08/25 14:15:01,109.900,110.0,15.84
2026/08/25 14:15:01,109.920,110.0,15.84
2026/08/25 14:15:01,109.940,109.0,15.76
2026/08/25 14:15:01,109.960,111.0,15.92
2026/08/25 14:15:01,109.980,110.0,15.84
2026/08/25 14:15:02,110.000,110.0,15.84
2026/08/25 14:15:02,110.020,110.0,15.84
2026/08/25 14:15:02,110.040,111.0,15.92
2026/08/25 14:15:02,110.060,108.0,15.68
2026/08/25 14:15:02,110.080,111.0,15.92
2026/08/25 14:15:02,110.100,111.0,15.92
2026/08/25 14:15:02,110.120,111.0,15.92
2026/08/25 14:15:02,110.140,111.0,15.92
2026/08/25 14:15:02,110.160,111.0,15.92
2026/08/25 14:15:02,110.180,111.0,15.92
2026/08/25 14:15:02,110.200,111.0,15.92
2026/08/25 14:15:02,110.220,111.0,15.92
2026/08/25 14:15:02,110.240,112.0,16.00
2026/08/25 14:15:02,110.260,111.0,15.92
2026/08/25 14:15:02,110.280,111.0,15.92
2026/08/25 14:15:02,110.300,111.0,15.92
2026/08/25 14:15:02,110.320,111.0,15.92
2026/08/25 14:15:02,110.340,112.0,16.00
2026/08/25 14:15:02,110.360,110.0,15.84
2026/08/25 14:15:02,110.380,112.0,16.00
2026/08/25 14:15:02,110.400,112.0,16.00
2026/08/25 14:15:02,110.420,110.0,15.84
2026/08/25 14:15:02,110.440,112.0,16.00
2026/08/25 14:15:02,110.460,112.0,16.00
2026/08/25 14:15:02,110.480,115.0,16.24
2026/08/25 14:15:02,110.500,117.0,16.41
2026/08/25 14:15:02,110.520,119.0,16.57
2026/08/25 14:15:02,110.540,121.0,16.73
2026/08/25 14:15:02,110.560,122.0,16.81
2026/08/25 14:15:02,110.580,122.0,16.81
2026/08/25 14:15:02,110.600,122.0,16.81
2026/08/25 14:15:02,110.620,122.0,16.81
2026/08/25 14:15:02,110.640,121.0,16.73
2026/08/25 14:15:02,110.660,120.0,16.65
2026/08/25 14:15:02,110.680,120.0,16.65
2026/08/25 14:15:02,110.700,119.0,16.57
2026/08/25 14:15:02,110.720,119.0,16.57
2026/08/25 14:15:02,110.740,118.0,16.49
2026/08/25 14:15:02,110.760,118.0,16.49
2026/08/25 14:15:02,110.780,117.0,16.41
2026/08/25 14:15:02,110.800,117.0,16.41
2026/08/25 14:15:02,110.820,115.0,16.24
2026/08/25 14:15:02,110.840,116.0,16.32
2026/08/25 14:15:02,110.860,115.0,16.24
2026/08/25 14:15:02,110.880,115.0,16.24
2026/08/25 14:15:02,110.900,114.0,16.16
2026/08/25 14:15:02,110.920,114.0,16.16
2026/08/25 14:15:02,110.940,115.0,16.24
2026/08/25 14:15:02,110.960,114.0,16.16
2026/08/25 14:15:02,110.980,113.0,16.08
2026/08/25 14:15:03,111.000,114.0,16.16
2026/08/25 14:15:03,111.020,114.0,16.16
2026/08/25 14:15:03,111.040,114.0,16.16
2026/08/25 14:15:03,111.060,115.0,16.24
2026/08/25 14:15:03,111.080,115.0,16.24
2026/08/25 14:15:03,111.100,116.0,16.32
2026/08/25 14:15:03,111.120,116.0,16.32
2026/08/25 14:15:03,111.140,116.0,16.32
2026/08/25 14:15:03,111.160,115.0,16.24
2026/08/25 14:15:03,111.180,116.0,16.32
2026/08/25 14:15:03,111.200,116.0,16.32
2026/08/25 14:15:03,111.220,116.0,16.32
2026/08/25 14:15:03,111.240,116.0,16.32
2026/08/25 14:15:03,111.260,115.0,16.24
2026/08/25 14:15:03,111.280,116.0,16.32
2026/08/25 14:15:03,111.300,116.0,16.32
2026/08/25 14:15:03,111.320,117.0,16.41
2026/08/25 14:15:03,111.340,118.0,16.49
2026/08/25 14:15:03,111.360,118.0,16.49
2026/08/25 14:15:03,111.380,119.0,16.57
2026/08/25 14:15:03,111.400,118.0,16.49
2026/08/25 14:15:03,111.420,118.0,16.49
2026/08/25 14:15:03,111.440,117.0,16.41
2026/08/25 14:15:03,111.460,119.0,16.57
2026/08/25 14:15:03,111.480,118.0,16.49
2026/08/25 14:15:03,111.500,119.0,16.57
2026/08/25 14:15:03,111.520,121.0,16.73
2026/08/25 14:15:03,111.540,120.0,16.65
2026/08/25 14:15:03,111.560,121.0,16.73
2026/08/25 14:15:03,111.580,121.0,16.73
2026/08/25 14:15:03,111.600,122.0,16.81
2026/08/25 14:15:03,111.620,123.0,16.89
2026/08/25 14:15:03,111.640,122.0,16.81
2026/08/25 14:15:03,111.660,123.0,16.89
2026/08/25 14:15:03,111.680,123.0,16.89
2026/08/25 14:15:03,111.700,123.0,16.89
2026/08/25 14:15:03,111.720,122.0,16.81
2026/08/25 14:15:03,111.740,122.0,16.81
2026/08/25 14:15:03,111.760,121.0,16.73
2026/08/25 14:15:03,111.780,121.0,16.73
2026/08/25 14:15:03,111.800,120.0,16.65
2026/08/25 14:15:03,111.820,119.0,16.57
2026/08/25 14:15:03,111.840,118.0,16.49
2026/08/25 14:15:03,111.860,119.0,16.57
2026/08/25 14:15:03,111.880,117.0,16.41
2026/08/25 14:15:03,111.900,116.0,16.32
2026/08/25 14:15:03,111.920,117.0,16.41
2026/08/25 14:15:03,111.940,117.0,16.41
2026/08/25 14:15:03,111.960,116.0,16.32
2026/08/25 14:15:03,111.980,116.0,16.32
2026/08/25 14:15:04,112.000,115.0,16.24
2026/08/25 14:15:04,112.020,115.0,16.24
2026/08/25 14:15:04,112.040,115.0,16.24
2026/08/25 14:15:04,112.060,114.0,16.16
2026/08/25 14:15:04,112.080,114.0,16.16
2026/08/25 14:15:04,112.100,115.0,16.24
2026/08/25 14:15:04,112.120,113.0,16.08
2026/08/25 14:15:04,112.140,113.0,16.08
2026/08/25 14:15:04,112.160,113.0,16.08
2026/08/25 14:15:04,112.180,113.0,16.08
2026/08/25 14:15:04,112.200,112.0,16.00
2026/08/25 14:15:04,112.220,112.0,16.00
2026/08/25 14:15:04,112.240,111.0,15.92
2026/08/25 14:15:04,112.260,112.0,16.00
2026/08/25 14:15:04,112.280,111.0,15.92
2026/08/25 14:15:04,112.300,111.0,15.92
2026/08/25 14:15:04,112.320,110.0,15.84
2026/08/25 14:15:04,112.340,110.0,15.84
2026/08/25 14:15:04,112.360,112.0,16.00
2026/08/25 14:15:04,112.380,111.0,15.92
2026/08/25 14:15:04,112.400,110.0,15.84
2026/08/25 14:15:04,112.420,110.0,15.84
2026/08/25 14:15:04,112.440,109.0,15.76
2026/08/25 14:15:04,112.460,110.0,15.84
2026/08/25 14:15:04,112.480,109.0,15.76
2026/08/25 14:15:04,112.500,109.0,15.76
2026/08/25 14:15:04,112.520,110.0,15.84
2026/08/25 14:15:04,112.540,110.0,15.84
2026/08/25 14:15:04,112.560,111.0,15.92
2026/08/25 14:15:04,112.580,112.0,16.00
2026/08/25 14:15:04,112.600,113.0,16.08
2026/08/25 14:15:04,112.620,114.0,16.16
2026/08/25 14:15:04,112.640,114.0,16.16
2026/08/25 14:15:04,112.660,115.0,16.24
2026/08/25 14:15:04,112.680,116.0,16.32
2026/08/25 14:15:04,112.700,115.0,16.24
2026/08/25 14:15:04,112.720,117.0,16.41
2026/08/25 14:15:04,112.740,117.0,16.41
2026/08/25 14:15:04,112.760,117.0,16.41
2026/08/25 14:15:04,112.780,117.0,16.41
2026/08/25 14:15:04,112.800,117.0,16.41
2026/08/25 14:15:04,112.820,117.0,16.41
2026/08/25 14:15:04,112.840,116.0,16.32
2026/08/25 14:15:04,112.860,116.0,16.32
2026/08/25 14:15:04,112.880,117.0,16.41
2026/08/25 14:15:04,112.900,119.0,16.57
2026/08/25 14:15:04,112.920,120.0,16.65
2026/08/25 14:15:04,112.940,120.0,16.65
2026/08/25 14:15:04,112.960,121.0,16.73
2026/08/25 14:15:04,112.980,120.0,16.65
2026/08/25 14:15:05,113.000,121.0,16.73
2026/08/25 14:15:05,113.020,121.0,16.73
2026/08/25 14:15:05,113.040,121.0,16.73
2026/08/25 14:15:05,113.060,121.0,16.73
2026/08/25 14:15:05,113.080,121.0,16.73
2026/08/25 14:15:05,113.100,120.0,16.65
2026/08/25 14:15:05,113.120,120.0,16.65
2026/08/25 14:15:05,113.140,121.0,16.73
2026/08/25 14:15:05,113.160,120.0,16.65
2026/08/25 14:15:05,113.180,119.0,16.57
2026/08/25 14:15:05,113.200,118.0,16.49
2026/08/25 14:15:05,113.220,120.0,16.65
2026/08/25 14:15:05,113.240,118.0,16.49
2026/08/25 14:15:05,113.260,118.0,16.49
2026/08/25 14:15:05,113.280,118.0,16.49
2026/08/25 14:15:05,113.300,118.0,16.49
2026/08/25 14:15:05,113.320,121.0,16.73
2026/08/25 14:15:05,113.340,121.0,16.73
2026/08/25 14:15:05,113.360,122.0,16.81
2026/08/25 14:15:05,113.380,123.0,16.89
2026/08/25 14:15:05,113.400,124.0,16.97
2026/08/25 14:15:05,113.420,125.0,17.05
2026/08/25 14:15:05,113.440,125.0,17.05
2026/08/25 14:15:05,113.460,125.0,17.05
2026/08/25 14:15:05,113.480,125.0,17.05
2026/08/25 14:15:05,113.500,125.0,17.05
2026/08/25 14:15:05,113.520,126.0,17.14
2026/08/25 14:15:05,113.540,126.0,17.14
2026/08/25 14:15:05,113.560,125.0,17.05
2026/08/25 14:15:05,113.580,125.0,17.05
2026/08/25 14:15:05,113.600,125.0,17.05
2026/08/25 14:15:05,113.620,124.0,16.97
2026/08/25 14:15:05,113.640,123.0,16.89
2026/08/25 14:15:05,113.660,123.0,16.89
2026/08/25 14:15:05,113.680,122.0,16.81
2026/08/25 14:15:05,113.700,122.0,16.81
2026/08/25 14:15:05,113.720,121.0,16.73
2026/08/25 14:15:05,113.740,121.0,16.73
2026/08/25 14:15:05,113.760,120.0,16.65
2026/08/25 14:15:05,113.780,119.0,16.57
2026/08/25 14:15:05,113.800,119.0,16.57
2026/08/25 14:15:05,113.820,119.0,16.57
2026/08/25 14:15:05,113.840,118.0,16.49
2026/08/25 14:15:05,113.860,118.0,16.49
2026/08/25 14:15:05,113.880,118.0,16.49
2026/08/25 14:15:05,113.900,119.0,16.57
2026/08/25 14:15:05,113.920,117.0,16.41
2026/08/25 14:15:05,113.940,117.0,16.41
2026/08/25 14:15:05,113.960,117.0,16.41
2026/08/25 14:15:05,113.980,117.0,16.41
2026/08/25 14:15:06,114.000,117.0,16.41
2026/08/25 14:15:06,114.020,117.0,16.41
2026/08/25 14:15:06,114.040,118.0,16.49
2026/08/25 14:15:06,114.060,116.0,16.32
2026/08/25 14:15:06,114.080,117.0,16.41
2026/08/25 14:15:06,114.100,118.0,16.49
2026/08/25 14:15:06,114.120,116.0,16.32
2026/08/25 14:15:06,114.140,117.0,16.41
2026/08/25 14:15:06,114.160,117.0,16.41
2026/08/25 14:15:06,114.180,116.0,16.32
2026/08/25 14:15:06,114.200,115.0,16.24
2026/08/25 14:15:06,114.220,116.0,16.32
2026/08/25 14:15:06,114.240,115.0,16.24
2026/08/25 14:15:06,114.260,115.0,16.24
2026/08/25 14:15:06,114.280,116.0,16.32
2026/08/25 14:15:06,114.300,118.0,16.49
2026/08/25 14:15:06,114.320,121.0,16.73
2026/08/25 14:15:06,114.340,122.0,16.81
2026/08/25 14:15:06,114.360,123.0,16.89
2026/08/25 14:15:06,114.380,123.0,16.89
2026/08/25 14:15:06,114.400,125.0,17.05
2026/08/25 14:15:06,114.420,125.0,17.05
2026/08/25 14:15:06,114.440,126.0,17.14
2026/08/25 14:15:06,114.460,127.0,17.22
2026/08/25 14:15:06,114.480,127.0,17.22
2026/08/25 14:15:06,114.500,127.0,17.22
2026/08/25 14:15:06,114.520,126.0,17.14
2026/08/25 14:15:06,114.540,126.0,17.14
2026/08/25 14:15:06,114.560,127.0,17.22
2026/08/25 14:15:06,114.580,127.0,17.22
2026/08/25 14:15:06,114.600,126.0,17.14
2026/08/25 14:15:06,114.620,126.0,17.14
2026/08/25 14:15:06,114.640,126.0,17.14
2026/08/25 14:15:06,114.660,125.0,17.05
2026/08/25 14:15:06,114.680,125.0,17.05
2026/08/25 14:15:06,114.700,125.0,17.05
2026/08/25 14:15:06,114.720,125.0,17.05
2026/08/25 14:15:06,114.740,125.0,17.05
2026/08/25 14:15:06,114.760,126.0,17.14
2026/08/25 14:15:06,114.780,126.0,17.14
2026/08/25 14:15:06,114.800,127.0,17.22
2026/08/25 14:15:06,114.820,127.0,17.22
2026/08/25 14:15:06,114.840,126.0,17.14
2026/08/25 14:15:06,114.860,128.0,17.30
2026/08/25 14:15:06,114.880,129.0,17.38
2026/08/25 14:15:06,114.900,130.0,17.46
2026/08/25 14:15:06,114.920,129.0,17.38
2026/08/25 14:15:06,114.940,130.0,17.46
2026/08/25 14:15:06,114.960,129.0,17.38
2026/08/25 14:15:06,114.980,129.0,17.38
2026/08/25 14:15:07,115.000,129.0,17.38
2026/08/25 14:15:07,115.020,129.0,17.38
2026/08/25 14:15:07,115.040,128.0,17.30
2026/08/25 14:15:07,115.060,128.0,17.30
2026/08/25 14:15:07,115.080,127.0,17.22
2026/08/25 14:15:07,115.100,127.0,17.22
2026/08/25 14:15:07,115.120,127.0,17.22
2026/08/25 14:15:07,115.140,127.0,17.22
2026/08/25 14:15:07,115.160,125.0,17.05
2026/08/25 14:15:07,115.180,126.0,17.14
2026/08/25 14:15:07,115.200,125.0,17.05
2026/08/25 14:15:07,115.220,124.0,16.97
2026/08/25 14:15:07,115.240,124.0,16.97
2026/08/25 14:15:07,115.260,123.0,16.89
2026/08/25 14:15:07,115.280,124.0,16.97
2026/08/25 14:15:07,115.300,123.0,16.89
2026/08/25 14:15:07,115.320,122.0,16.81
2026/08/25 14:15:07,115.340,123.0,16.89
2026/08/25 14:15:07,115.360,122.0,16.81
2026/08/25 14:15:07,115.380,123.0,16.89
2026/08/25 14:15:07,115.400,123.0,16.89
2026/08/25 14:15:07,115.420,123.0,16.89
2026/08/25 14:15:07,115.440,123.0,16.89
2026/08/25 14:15:07,115.460,122.0,16.81
2026/08/25 14:15:07,115.480,123.0,16.89
2026/08/25 14:15:07,115.500,122.0,16.81
2026/08/25 14:15:07,115.520,122.0,16.81
2026/08/25 14:15:07,115.540,121.0,16.73
2026/08/25 14:15:07,115.560,122.0,16.81
2026/08/25 14:15:07,115.580,121.0,16.73
2026/08/25 14:15:07,115.600,121.0,16.73
2026/08/25 14:15:07,115.620,120.0,16.65
2026/08/25 14:15:07,115.640,120.0,16.65
2026/08/25 14:15:07,115.660,119.0,16.57
2026/08/25 14:15:07,115.680,119.0,16.57
2026/08/25 14:15:07,115.700,119.0,16.57
2026/08/25 14:15:07,115.720,118.0,16.49
2026/08/25 14:15:07,115.740,117.0,16.41
2026/08/25 14:15:07,115.760,119.0,16.57
2026/08/25 14:15:07,115.780,119.0,16.57
2026/08/25 14:15:07,115.800,119.0,16.57
2026/08/25 14:15:07,115.820,120.0,16.65
2026/08/25 14:15:07,115.840,119.0,16.57
2026/08/25 14:15:07,115.860,120.0,16.65
2026/08/25 14:15:07,115.880,120.0,16.65
2026/08/25 14:15:07,115.900,118.0,16.49
2026/08/25 14:15:07,115.920,119.0,16.57
2026/08/25 14:15:07,115.940,120.0,16.65
2026/08/25 14:15:07,115.960,119.0,16.57
2026/08/25 14:15:07,115.980,119.0,16.57
2026/08/25 14:15:08,116.000,119.0,16.57
2026/08/25 14:15:08,116.020,118.0,16.49
2026/08/25 14:15:08,116.040,118.0,16.49
2026/08/25 14:15:08,116.060,119.0,16.57
2026/08/25 14:15:08,116.080,119.0,16.57
2026/08/25 14:15:08,116.100,118.0,16.49
2026/08/25 14:15:08,116.120,118.0,16.49
2026/08/25 14:15:08,116.140,117.0,16.41
2026/08/25 14:15:08,116.160,117.0,16.41
2026/08/25 14:15:08,116.180,116.0,16.32
2026/08/25 14:15:08,116.200,116.0,16.32
2026/08/25 14:15:08,116.220,115.0,16.24
2026/08/25 14:15:08,116.240,116.0,16.32
2026/08/25 14:15:08,116.260,116.0,16.32
2026/08/25 14:15:08,116.280,114.0,16.16
2026/08/25 14:15:08,116.300,115.0,16.24
2026/08/25 14:15:08,116.320,114.0,16.16
2026/08/25 14:15:08,116.340,114.0,16.16
2026/08/25 14:15:08,116.360,113.0,16.08
2026/08/25 14:15:08,116.380,114.0,16.16
2026/08/25 14:15:08,116.400,113.0,16.08
2026/08/25 14:15:08,116.420,113.0,16.08
2026/08/25 14:15:08,116.440,114.0,16.16
2026/08/25 14:15:08,116.460,113.0,16.08
2026/08/25 14:15:08,116.480,114.0,16.16
2026/08/25 14:15:08,116.500,113.0,16.08
2026/08/25 14:15:08,116.520,113.0,16.08
2026/08/25 14:15:08,116.540,113.0,16.08
2026/08/25 14:15:08,116.560,113.0,16.08
2026/08/25 14:15:08,116.580,112.0,16.00
2026/08/25 14:15:08,116.600,113.0,16.08
2026/08/25 14:15:08,116.620,112.0,16.00
2026/08/25 14:15:08,116.640,113.0,16.08
2026/08/25 14:15:08,116.660,112.0,16.00
2026/08/25 14:15:08,116.680,112.0,16.00
2026/08/25 14:15:08,116.700,111.0,15.92
2026/08/25 14:15:08,116.720,111.0,15.92
2026/08/25 14:15:08,116.740,111.0,15.92
2026/08/25 14:15:08,116.760,112.0,16.00
2026/08/25 14:15:08,116.780,111.0,15.92
2026/08/25 14:15:08,116.800,111.0,15.92
2026/08/25 14:15:08,116.820,111.0,15.92
2026/08/25 14:15:08,116.840,111.0,15.92
2026/08/25 14:15:08,116.860,111.0,15.92
2026/08/25 14:15:08,116.880,111.0,15.92
2026/08/25 14:15:08,116.900,110.0,15.84
2026/08/25 14:15:08,116.920,111.0,15.92
2026/08/25 14:15:08,116.940,112.0,16.00
2026/08/25 14:15:08,116.960,111.0,15.92
2026/08/25 14:15:08,116.980,113.0,16.08
2026/08/25 14:15:09,117.000,112.0,16.00
2026/08/25 14:15:09,117.020,114.0,16.16
2026/08/25 14:15:09,117.040,112.0,16.00
2026/08/25 14:15:09,117.060,114.0,16.16
2026/08/25 14:15:09,117.080,114.0,16.16
2026/08/25 14:15:09,117.100,114.0,16.16
2026/08/25 14:15:09,117.120,114.0,16.16
2026/08/25 14:15:09,117.140,115.0,16.24
2026/08/25 14:15:09,117.160,115.0,16.24
2026/08/25 14:15:09,117.180,114.0,16.16
2026/08/25 14:15:09,117.200,115.0,16.24
2026/08/25 14:15:09,117.220,115.0,16.24
2026/08/25 14:15:09,117.240,114.0,16.16
2026/08/25 14:15:09,117.260,115.0,16.24
2026/08/25 14:15:09,117.280,116.0,16.32
2026/08/25 14:15:09,117.300,117.0,16.41
2026/08/25 14:15:09,117.320,117.0,16.41
2026/08/25 14:15:09,117.340,116.0,16.32
2026/08/25 14:15:09,117.360,117.0,16.41
2026/08/25 14:15:09,117.380,118.0,16.49
2026/08/25 14:15:09,117.400,117.0,16.41
2026/08/25 14:15:09,117.420,118.0,16.49
2026/08/25 14:15:09,117.440,118.0,16.49
2026/08/25 14:15:09,117.460,118.0,16.49
2026/08/25 14:15:09,117.480,117.0,16.41
2026/08/25 14:15:09,117.500,117.0,16.41
2026/08/25 14:15:09,117.520,117.0,16.41
2026/08/25 14:15:09,117.540,117.0,16.41
2026/08/25 14:15:09,117.560,117.0,16.41
2026/08/25 14:15:09,117.580,115.0,16.24
2026/08/25 14:15:09,117.600,115.0,16.24
2026/08/25 14:15:09,117.620,116.0,16.32
2026/08/25 14:15:09,117.640,117.0,16.41
2026/08/25 14:15:09,117.660,115.0,16.24
2026/08/25 14:15:09,117.680,114.0,16.16
2026/08/25 14:15:09,117.700,115.0,16.24
2026/08/25 14:15:09,117.720,114.0,16.16
2026/08/25 14:15:09,117.740,114.0,16.16
2026/08/25 14:15:09,117.760,114.0,16.16
2026/08/25 14:15:09,117.780,114.0,16.16
2026/08/25 14:15:09,117.800,116.0,16.32
2026/08/25 14:15:09,117.820,116.0,16.32
2026/08/25 14:15:09,117.840,117.0,16.41
2026/08/25 14:15:09,117.860,118.0,16.49
2026/08/25 14:15:09,117.880,119.0,16.57
2026/08/25 14:15:09,117.900,119.0,16.57
2026/08/25 14:15:09,117.920,120.0,16.65
2026/08/25 14:15:09,117.940,120.0,16.65
2026/08/25 14:15:09,117.960,121.0,16.73
2026/08/25 14:15:09,117.980,121.0,16.73
2026/08/25 14:15:10,118.000,120.0,16.65
2026/08/25 14:15:10,118.020,120.0,16.65
2026/08/25 14:15:10,118.040,120.0,16.65
2026/08/25 14:15:10,118.060,120.0,16.65
2026/08/25 14:15:10,118.080,119.0,16.57
2026/08/25 14:15:10,118.100,119.0,16.57
2026/08/25 14:15:10,118.120,119.0,16.57
2026/08/25 14:15:10,118.140,118.0,16.49
2026/08/25 14:15:10,118.160,118.0,16.49
2026/08/25 14:15:10,118.180,118.0,16.49
2026/08/25 14:15:10,118.200,118.0,16.49
2026/08/25 14:15:10,118.220,117.0,16.41
2026/08/25 14:15:10,118.240,118.0,16.49
2026/08/25 14:15:10,118.260,118.0,16.49
2026/08/25 14:15:10,118.280,118.0,16.49
2026/08/25 14:15:10,118.300,117.0,16.41
2026/08/25 14:15:10,118.320,117.0,16.41
2026/08/25 14:15:10,118.340,117.0,16.41
2026/08/25 14:15:10,118.360,116.0,16.32
2026/08/25 14:15:10,118.380,117.0,16.41
2026/08/25 14:15:10,118.400,117.0,16.41
2026/08/25 14:15:10,118.420,118.0,16.49
2026/08/25 14:15:10,118.440,116.0,16.32
2026/08/25 14:15:10,118.460,117.0,16.41
2026/08/25 14:15:10,118.480,115.0,16.24
2026/08/25 14:15:10,118.500,116.0,16.32
2026/08/25 14:15:10,118.520,116.0,16.32
2026/08/25 14:15:10,118.540,116.0,16.32
2026/08/25 14:15:10,118.560,115.0,16.24
2026/08/25 14:15:10,118.580,115.0,16.24
2026/08/25 14:15:10,118.600,115.0,16.24
2026/08/25 14:15:10,118.620,114.0,16.16
2026/08/25 14:15:10,118.640,114.0,16.16
2026/08/25 14:15:10,118.660,114.0,16.16
2026/08/25 14:15:10,118.680,114.0,16.16
2026/08/25 14:15:10,118.700,114.0,16.16
2026/08/25 14:15:10,118.720,114.0,16.16
2026/08/25 14:15:10,118.740,113.0,16.08
2026/08/25 14:15:10,118.760,113.0,16.08
2026/08/25 14:15:10,118.780,112.0,16.00
2026/08/25 14:15:10,118.800,113.0,16.08
2026/08/25 14:15:10,118.820,112.0,16.00
2026/08/25 14:15:10,118.840,112.0,16.00
2026/08/25 14:15:10,118.860,112.0,16.00
2026/08/25 14:15:10,118.880,112.0,16.00
2026/08/25 14:15:10,118.900,114.0,16.16
2026/08/25 14:15:10,118.920,113.0,16.08
2026/08/25 14:15:10,118.940,112.0,16.00
2026/08/25 14:15:10,118.960,113.0,16.08
2026/08/25 14:15:10,118.980,114.0,16.16
2026/08/25 14:15:11,119.000,114.0,16.16
2026/08/25 14:15:11,119.020,115.0,16.24
2026/08/25 14:15:11,119.040,115.0,16.24
2026/08/25 14:15:11,119.060,115.0,16.24
